tanggal_entry;PARTNO_INDUK;Part No.;Part Name;Shop Code;Job No.;Qty/Kbn;Rack Address;Hole Address;Rack Layer;Position;Cap Hole;Ratio;Part Remark;Implementation Date;Type;Code Area;Area;Zone;POS
13/09/2019 09:00;68346-BZ040-A0;68346-BZ040-A0;COVER SLIDE DOOR CTR RAIL LH;ASSY 2;GT-3914;20;S-FNL-R04;N15;4;TOP;6;100;1 - Full JIT;24-Mar-2019;ADD;R;SPS;SPS;SPS Final RH
13/09/2019 09:00;68346-BZ040-B1;68346-BZ040-B1;COVER SLIDE DOOR CTR RAIL LH;ASSY 2;GT-3916;20;S-FNL-R04;N16;4;TOP;6;100;1 - Full JIT;24-Mar-2019;ADD;R;SPS;SPS;SPS Final RH
13/09/2019 09:00;87810-BZ110-00;87810-BZ110-00;MIRROR ASSY INNER RR VIEW W/ROOM LAMP;ASSY 2;GT-1114;12;S-FNL-R05;N01;1;TOP;10;100;1 - Full JIT;24-Mar-2019;ADD;R;SPS;SPS;SPS Final RH
13/09/2019 09:00;62111-BZ130-B0;62111-BZ130-B0;BOARD COWL SIDE TRIM RH;ASSY 2;GT-2082;9;S-FNL-R05;N02;1;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;R;SPS;SPS;SPS Final RH
13/09/2019 09:00;87810-BZ150-00;87810-BZ150-00;MIRROR ASSY INNER RR VIEW W/ROOM LAMP;ASSY 2;GT-2406;12;S-FNL-R05;N03;2;TOP;5;100;1 - Full JIT;24-Mar-2019;ADD;R;SPS;SPS;SPS Final RH
13/09/2019 09:00;67913-BZ070-B0;67913-BZ070-B0;PLATE FR DOOR SCUFF RH;ASSY 2;GT-1922;12;S-FNL-R05;N04;3;TOP;5;100;1 - Full JIT;24-Mar-2019;ADD;R;SPS;SPS;SPS Final RH
13/09/2019 09:00;62111-BZ150-B0;62111-BZ150-B0;BOARD COWL SIDE TRIM RH;ASSY 2;GT-2791;9;S-FNL-R05;N05;3;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;R;SPS;SPS;SPS Final RH
13/09/2019 09:00;86011-BZ560-00;86011-BZ560-00;RADIO & SETTING PART SET;ASSY 2;NX-3545;20;S-FNL-R05;N06;3;TOP;3;100;1 - Full JIT;09-Apr-2019;ADD;R;SPS;SPS;SPS Final RH
13/09/2019 09:00;09101-BZ280-00;09101-BZ280-00;TOOL SET STD L/JACK                              ;ASSY 2;NX-4524;8;S-FNL-R06;N02;1;TOP;10;100;1 - Full JIT;24-Mar-2019;ADD;R;SPS;SPS;SPS Final RH
13/09/2019 09:00;17772-BZ030-00;17772-BZ030-00;BRACKET AIR CLEANER PIPE NO.1 LH;ASSY 2;NX-2557;120;S-FNL-R07;N01;1;TOP;9;100;1 - Full JIT;24-Mar-2019;ADD;R;SPS;FINAL;S/A Inlet air Cleaner
13/09/2019 09:00;17771-BZ080-00;17771-BZ080-00;BRACKET AIR CLEANER PIPE NO.1 RH;ASSY 2;NX-2556;80;S-FNL-R07;N02;1;TOP;9;100;1 - Full JIT;24-Mar-2019;ADD;R;SPS;FINAL;S/A Inlet air Cleaner
13/09/2019 09:00;9004A-46128-00;9004A-46128-00;CLAMP HOSE;ASSY 2;AX-0636;50;S-FNL-R07;N03;1;TOP;9;34;1 - Full JIT;24-Mar-2019;ADD;R;SPS;FINAL;S/A Inlet air Cleaner
13/09/2019 09:00;9004A-48060-00;9004A-48060-00;GROMMET                                           ;ASSY 2;NX-3500;200;S-FNL-R07;N04;1;TOP;9;25;1 - Full JIT;24-Mar-2019;ADD;R;SPS;FINAL;S/A Inlet air Cleaner
13/09/2019 09:00;55545-BZ020-B0;55545-BZ020-B0;COVER FUSE BOX OPENING;ASSY 2;GT-0386;24;S-FNL-R07;N05;1;TOP;5;100;1 - Full JIT;24-Mar-2019;ADD;R;SPS;FINAL;S/A Inlet air Cleaner
13/09/2019 09:00;55545-BZ020-B1;55545-BZ020-B1;COVER FUSE BOX OPENING;ASSY 2;GT-4023;24;S-FNL-R07;N06;1;TOP;5;34;1 - Full JIT;24-Mar-2019;ADD;R;SPS;FINAL;S/A Inlet air Cleaner
13/09/2019 09:00;17750-BZ010-00;17750-BZ010-00;INLET ASSY AIR CLEANER;ASSY 2;NX-2554;2;S-FNL-R07;N07;2;TOP;16;100;1 - Full JIT;24-Mar-2019;ADD;R;SPS;FINAL;S/A Inlet air Cleaner
13/09/2019 09:00;82683-BZ021-00;82683-BZ021-00;LABEL FUSE BLOCK NOTICE;ASSY 2;GT-4789;50;S-FNL-R07;N08;1;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;R;SPS;FINAL;S/A Inlet air Cleaner
13/09/2019 09:00;9004A-46361-00;9004A-46361-00;CLAMP;ASSY 2;GT-4553;2000;S-FNL-R08;N01;1;TOP;2;50;1 - Full JIT;24-Mar-2019;ADD;R;SPS;FINAL;S/A Pipe Fuel Inlet & Production Chasis 1
13/09/2019 09:00;9004A-46321-00;9004A-46321-00;CLAMP;ASSY 2;NX-3654;2000;S-FNL-R08;N02;1;TOP;2;50;1 - Full JIT;24-Mar-2019;ADD;R;SPS;FINAL;S/A Pipe Fuel Inlet & Production Chasis 1
13/09/2019 09:00;9004A-18039-00;9004A-18039-00;GROMMET SCREW;ASSY 2;NX-3723;2000;S-FNL-R08;N03;1;TOP;2;50;1 - Full JIT;24-Mar-2019;ADD;R;SPS;FINAL;S/A Pipe Fuel Inlet & Production Chasis 1
13/09/2019 09:00;9004A-18034-00;9004A-18034-00;GROMMET SCREW;ASSY 2;AX-2200;1000;S-FNL-R08;N04;1;TOP;4;20;1 - Full JIT;24-Mar-2019;ADD;R;SPS;FINAL;S/A Pipe Fuel Inlet & Production Chasis 1
13/09/2019 09:00;9004A-20018-00;9004A-20018-00;WASHER PLATE;ASSY 2;AX-0630;800;S-FNL-R08;N05;2;TOP;2;100;1 - Full JIT;24-Mar-2019;ADD;R;SPS;FINAL;S/A Pipe Fuel Inlet & Production Chasis 1
13/09/2019 09:00;9004A-18035-00;9004A-18035-00;GROMMET SCREW;ASSY 2;AX-2779;500;S-FNL-R08;N06;2;TOP;2;100;1 - Full JIT;24-Mar-2019;ADD;R;SPS;FINAL;S/A Pipe Fuel Inlet & Production Chasis 1
13/09/2019 09:00;90043-85002-00;90043-85002-00;BUSH;ASSY 2;TG-0267;175;S-FNL-R08;N07;2;TOP;2;100;1 - Full JIT;24-Mar-2019;ADD;R;SPS;FINAL;S/A Pipe Fuel Inlet & Production Chasis 1
13/09/2019 09:00;90044-64622-00;90044-64622-00;CLAMP;ASSY 2;TG-0280;1000;S-FNL-R08;N08;2;TOP;2;100;1 - Full JIT;24-Mar-2019;ADD;R;SPS;FINAL;S/A Pipe Fuel Inlet & Production Chasis 1
13/09/2019 09:00;96221-10706-00;96221-10706-00;CLAMP;ASSY 2;TG-0439;300;S-FNL-R08;N09;3;TOP;2;100;1 - Full JIT;24-Mar-2019;ADD;R;SPS;FINAL;S/A Pipe Fuel Inlet & Production Chasis 1
13/09/2019 09:00;90042-09027-00;90042-09027-00;WASHER;ASSY 2;TG-0263;500;S-FNL-R08;N10;3;TOP;2;100;1 - Full JIT;24-Mar-2019;ADD;R;SPS;FINAL;S/A Pipe Fuel Inlet & Production Chasis 1
